Date_and_Time,In_Total,Out_Total,Date,Hour,Weekend,Public_Holiday
7/19/2023 9:00,1181,1580,19,9,FALSE,TRUE
7/19/2023 10:00,1357,1904,19,10,FALSE,TRUE
7/19/2023 11:00,1492,2138,19,11,FALSE,TRUE
7/19/2023 12:00,1455,2563,19,12,FALSE,TRUE
7/19/2023 13:00,1569,2649,19,13,FALSE,TRUE
7/19/2023 14:00,1758,2533,19,14,FALSE,TRUE
7/19/2023 15:00,1821,2441,19,15,FALSE,TRUE
7/19/2023 16:00,1959,2727,19,16,FALSE,TRUE
7/19/2023 17:00,2062,2492,19,17,FALSE,TRUE
7/19/2023 18:00,2224,2529,19,18,FALSE,TRUE
7/19/2023 19:00,2284,2417,19,19,FALSE,TRUE
7/19/2023 20:00,2484,2204,19,20,FALSE,TRUE
7/19/2023 21:00,2468,1962,19,21,FALSE,TRUE
7/19/2023 22:00,2142,1756,19,22,FALSE,TRUE
7/19/2023 23:00,1398,1165,19,23,FALSE,TRUE
7/20/2023 0:00,973,762,20,0,FALSE,FALSE
7/20/2023 1:00,680,525,20,1,FALSE,FALSE
7/20/2023 2:00,413,345,20,2,FALSE,FALSE
7/20/2023 3:00,302,405,20,3,FALSE,FALSE
7/20/2023 4:00,331,358,20,4,FALSE,FALSE
7/20/2023 5:00,949,865,20,5,FALSE,FALSE
7/20/2023 6:00,2443,1989,20,6,FALSE,FALSE
7/20/2023 7:00,3437,3831,20,7,FALSE,FALSE
7/20/2023 8:00,3613,4338,20,8,FALSE,FALSE
7/20/2023 9:00,3056,3413,20,9,FALSE,FALSE
7/20/2023 10:00,2728,3228,20,10,FALSE,FALSE
7/20/2023 11:00,2650,3172,20,11,FALSE,FALSE
7/20/2023 12:00,2714,3189,20,12,FALSE,FALSE
7/20/2023 13:00,2901,3354,20,13,FALSE,FALSE
7/20/2023 14:00,2835,3331,20,14,FALSE,FALSE
7/20/2023 15:00,2833,3442,20,15,FALSE,FALSE
7/20/2023 16:00,3037,4097,20,16,FALSE,FALSE
7/20/2023 17:00,3369,4712,20,17,FALSE,FALSE
7/20/2023 18:00,3254,4161,20,18,FALSE,FALSE
7/20/2023 19:00,2928,3337,20,19,FALSE,FALSE
7/20/2023 20:00,2297,2707,20,20,FALSE,FALSE
7/20/2023 21:00,2447,1927,20,21,FALSE,FALSE
7/20/2023 22:00,2126,144,20,22,FALSE,FALSE
7/20/2023 23:00,1399,477,20,23,FALSE,FALSE
7/21/2023 0:00,1070,541,21,0,FALSE,FALSE
7/21/2023 1:00,777,264,21,1,FALSE,FALSE
7/21/2023 2:00,498,863,21,2,FALSE,FALSE
7/21/2023 3:00,365,134,21,3,FALSE,FALSE
7/21/2023 4:00,357,110,21,4,FALSE,FALSE
7/21/2023 5:00,897,822,21,5,FALSE,FALSE
7/21/2023 6:00,2350,2025,21,6,FALSE,FALSE
7/21/2023 7:00,3376,4084,21,7,FALSE,FALSE
7/21/2023 8:00,3417,3955,21,8,FALSE,FALSE
7/21/2023 9:00,2943,3320,21,9,FALSE,FALSE
7/21/2023 10:00,2682,3261,21,10,FALSE,FALSE
7/21/2023 11:00,2175,3014,21,11,FALSE,FALSE
7/21/2023 12:00,1767,2360,21,12,FALSE,FALSE
7/21/2023 13:00,1688,3166,21,13,FALSE,FALSE
7/21/2023 14:00,1413,1300,21,14,FALSE,FALSE
7/21/2023 15:00,1962,1970,21,15,FALSE,FALSE
7/21/2023 16:00,2559,3459,21,16,FALSE,FALSE
7/21/2023 17:00,2292,3940,21,17,FALSE,FALSE
7/21/2023 18:00,2830,4165,21,18,FALSE,FALSE
7/21/2023 19:00,1975,3689,21,19,FALSE,FALSE
7/21/2023 20:00,1790,2775,21,20,FALSE,FALSE
7/21/2023 21:00,2202,2309,21,21,FALSE,FALSE
7/21/2023 22:00,2706,1358,21,22,FALSE,FALSE
7/21/2023 23:00,1866,2257,21,23,FALSE,FALSE
7/22/2023 0:00,1626,1524,22,0,TRUE,FALSE
7/22/2023 1:00,1320,2302,22,1,TRUE,FALSE
7/22/2023 2:00,958,3018,22,2,TRUE,FALSE
7/22/2023 3:00,547,4045,22,3,TRUE,FALSE
7/22/2023 4:00,396,1312,22,4,TRUE,FALSE
7/22/2023 5:00,505,824,22,5,TRUE,FALSE
7/22/2023 6:00,856,1118,22,6,TRUE,FALSE
7/22/2023 7:00,1288,1459,22,7,TRUE,FALSE
7/22/2023 8:00,1507,1525,22,8,TRUE,FALSE
7/22/2023 9:00,1302,1898,22,9,TRUE,FALSE
7/22/2023 10:00,1690,2433,22,10,TRUE,FALSE
7/22/2023 11:00,1301,2105,22,11,TRUE,FALSE
7/22/2023 12:00,1653,2743,22,12,TRUE,FALSE
7/22/2023 13:00,1223,1495,22,13,TRUE,FALSE
7/22/2023 14:00,1910,2843,22,14,TRUE,FALSE
7/22/2023 15:00,1771,2691,22,15,TRUE,FALSE
7/22/2023 16:00,1416,1834,22,16,TRUE,FALSE
7/22/2023 17:00,2298,2859,22,17,TRUE,FALSE
7/22/2023 18:00,2164,2894,22,18,TRUE,FALSE
7/22/2023 19:00,1740,1564,22,19,TRUE,FALSE
7/22/2023 20:00,2424,2427,22,20,TRUE,FALSE
7/22/2023 21:00,3365,3026,22,21,TRUE,FALSE
7/22/2023 22:00,2261,2473,22,22,TRUE,FALSE
7/22/2023 23:00,2380,2187,22,23,TRUE,FALSE
7/23/2023 0:00,2254,1890,23,0,TRUE,FALSE
7/23/2023 1:00,2421,1978,23,1,TRUE,FALSE
7/23/2023 2:00,1714,1079,23,2,TRUE,FALSE
7/23/2023 3:00,485,560,23,3,TRUE,FALSE
7/23/2023 4:00,326,486,23,4,TRUE,FALSE
7/23/2023 5:00,489,777,23,5,TRUE,FALSE
7/23/2023 6:00,0,0,23,6,TRUE,FALSE
7/23/2023 7:00,0,0,23,7,TRUE,FALSE
7/23/2023 8:00,0,0,23,8,TRUE,FALSE
7/23/2023 9:00,0,0,23,9,TRUE,FALSE
7/23/2023 10:00,1430,1246,23,10,TRUE,FALSE
7/23/2023 11:00,1367,2021,23,11,TRUE,FALSE
7/23/2023 12:00,1137,1564,23,12,TRUE,FALSE
7/23/2023 13:00,1030,2531,23,13,TRUE,FALSE
7/23/2023 14:00,1562,2689,23,14,TRUE,FALSE
7/23/2023 15:00,1932,2169,23,15,TRUE,FALSE
7/23/2023 16:00,2111,3118,23,16,TRUE,FALSE
7/23/2023 17:00,2010,3080,23,17,TRUE,FALSE
7/23/2023 18:00,2406,2238,23,18,TRUE,FALSE
7/23/2023 19:00,2434,2391,23,19,TRUE,FALSE
7/23/2023 20:00,2501,2523,23,20,TRUE,FALSE
7/23/2023 21:00,2498,2346,23,21,TRUE,FALSE
7/23/2023 22:00,1855,2065,23,22,TRUE,FALSE
7/23/2023 23:00,1412,1015,23,23,TRUE,FALSE
7/24/2023 0:00,1004,837,24,0,FALSE,FALSE
7/24/2023 1:00,315,587,24,1,FALSE,FALSE
7/24/2023 2:00,306,396,24,2,FALSE,FALSE
7/24/2023 3:00,291,341,24,3,FALSE,FALSE
7/24/2023 4:00,376,408,24,4,FALSE,FALSE
7/24/2023 5:00,731,692,24,5,FALSE,FALSE
7/24/2023 6:00,2176,1871,24,6,FALSE,FALSE
7/24/2023 7:00,1370,2428,24,7,FALSE,FALSE
7/24/2023 8:00,2462,4176,24,8,FALSE,FALSE
7/24/2023 9:00,2362,2905,24,9,FALSE,FALSE
7/24/2023 10:00,1682,2877,24,10,FALSE,FALSE
7/24/2023 11:00,2398,3078,24,11,FALSE,FALSE
7/24/2023 12:00,3788,1290,24,12,FALSE,FALSE
7/24/2023 13:00,3151,1493,24,13,FALSE,FALSE
7/24/2023 14:00,7147,629,24,14,FALSE,FALSE
7/24/2023 15:00,2130,5206,24,15,FALSE,FALSE
7/24/2023 16:00,2904,5238,24,16,FALSE,FALSE
7/24/2023 17:00,3312,5531,24,17,FALSE,FALSE
7/24/2023 18:00,3473,4993,24,18,FALSE,FALSE
7/24/2023 19:00,2813,4189,24,19,FALSE,FALSE
7/24/2023 20:00,2218,3487,24,20,FALSE,FALSE
7/24/2023 21:00,2221,3259,24,21,FALSE,FALSE
7/24/2023 22:00,2087,3031,24,22,FALSE,FALSE
7/24/2023 23:00,1490,2453,24,23,FALSE,FALSE
7/25/2023 0:00,1039,1672,25,0,FALSE,FALSE
7/25/2023 1:00,597,1425,25,1,FALSE,FALSE
7/25/2023 2:00,346,1077,25,2,FALSE,FALSE
7/25/2023 3:00,323,1115,25,3,FALSE,FALSE
7/25/2023 4:00,293,930,25,4,FALSE,FALSE
7/25/2023 5:00,823,1564,25,5,FALSE,FALSE
7/25/2023 6:00,2445,2699,25,6,FALSE,FALSE
7/25/2023 7:00,3411,4418,25,7,FALSE,FALSE
7/25/2023 8:00,3672,4804,25,8,FALSE,FALSE
7/25/2023 9:00,2978,3926,25,9,FALSE,FALSE
7/25/2023 10:00,2820,3454,25,10,FALSE,FALSE
7/25/2023 11:00,2579,3482,25,11,FALSE,FALSE
7/25/2023 12:00,2469,3336,25,12,FALSE,FALSE
7/25/2023 13:00,2654,3545,25,13,FALSE,FALSE
7/25/2023 14:00,2556,3929,25,14,FALSE,FALSE
7/25/2023 15:00,2712,4697,25,15,FALSE,FALSE
7/25/2023 16:00,2805,5114,25,16,FALSE,FALSE
7/25/2023 17:00,3211,5944,25,17,FALSE,FALSE
7/25/2023 18:00,3059,4660,25,18,FALSE,FALSE
7/25/2023 19:00,2776,4001,25,19,FALSE,FALSE
7/25/2023 20:00,2217,3202,25,20,FALSE,FALSE
7/25/2023 21:00,2203,2764,25,21,FALSE,FALSE
7/25/2023 22:00,1723,2307,25,22,FALSE,FALSE
7/25/2023 23:00,1155,1438,25,23,FALSE,FALSE
7/26/2023 0:00,2137,1381,26,0,FALSE,FALSE
7/26/2023 1:00,5193,1915,26,1,FALSE,FALSE
7/26/2023 2:00,4373,1447,26,2,FALSE,FALSE
7/26/2023 3:00,246,1995,26,3,FALSE,FALSE
7/26/2023 4:00,282,572,26,4,FALSE,FALSE
7/26/2023 5:00,876,998,26,5,FALSE,FALSE
7/26/2023 6:00,2310,2105,26,6,FALSE,FALSE
7/26/2023 7:00,2858,3177,26,7,FALSE,FALSE
7/26/2023 8:00,3192,2547,26,8,FALSE,FALSE
7/26/2023 9:00,2786,2529,26,9,FALSE,FALSE
7/26/2023 10:00,2459,2142,26,10,FALSE,FALSE
7/26/2023 11:00,2011,3075,26,11,FALSE,FALSE
7/26/2023 12:00,2164,4014,26,12,FALSE,FALSE
7/26/2023 13:00,2476,4210,26,13,FALSE,FALSE
7/26/2023 14:00,2396,4001,26,14,FALSE,FALSE
7/26/2023 15:00,2432,4075,26,15,FALSE,FALSE
7/26/2023 16:00,2631,4973,26,16,FALSE,FALSE
7/26/2023 17:00,2784,5568,26,17,FALSE,FALSE
7/26/2023 18:00,2807,4542,26,18,FALSE,FALSE
7/26/2023 19:00,2676,3470,26,19,FALSE,FALSE
7/26/2023 20:00,2309,2704,26,20,FALSE,FALSE
7/26/2023 21:00,2199,2445,26,21,FALSE,FALSE
7/26/2023 22:00,1975,2228,26,22,FALSE,FALSE
7/26/2023 23:00,1316,1193,26,23,FALSE,FALSE
7/27/2023 0:00,915,795,27,0,FALSE,FALSE
7/27/2023 1:00,737,435,27,1,FALSE,FALSE
7/27/2023 2:00,513,317,27,2,FALSE,FALSE
7/27/2023 3:00,310,300,27,3,FALSE,FALSE
7/27/2023 4:00,258,319,27,4,FALSE,FALSE
7/27/2023 5:00,791,683,27,5,FALSE,FALSE
7/27/2023 6:00,2127,1877,27,6,FALSE,FALSE
7/27/2023 7:00,2968,3812,27,7,FALSE,FALSE
7/27/2023 8:00,3201,4099,27,8,FALSE,FALSE
7/27/2023 9:00,2522,2939,27,9,FALSE,FALSE
7/27/2023 10:00,2452,2842,27,10,FALSE,FALSE
7/27/2023 11:00,2412,2694,27,11,FALSE,FALSE
7/27/2023 12:00,2248,2605,27,12,FALSE,FALSE
7/27/2023 13:00,2656,3421,27,13,FALSE,FALSE
7/27/2023 14:00,2701,3708,27,14,FALSE,FALSE
7/27/2023 15:00,2502,4098,27,15,FALSE,FALSE
7/27/2023 16:00,2762,5596,27,16,FALSE,FALSE
7/27/2023 17:00,3070,6967,27,17,FALSE,FALSE
7/27/2023 18:00,3042,6645,27,18,FALSE,FALSE
7/27/2023 19:00,2670,5847,27,19,FALSE,FALSE
7/27/2023 20:00,2272,5436,27,20,FALSE,FALSE
7/27/2023 21:00,2439,6129,27,21,FALSE,FALSE
7/27/2023 22:00,1933,7266,27,22,FALSE,FALSE
7/27/2023 23:00,1398,6887,27,23,FALSE,FALSE
7/28/2023 0:00,941,1550,28,0,FALSE,FALSE
7/28/2023 1:00,703,1351,28,1,FALSE,FALSE
7/28/2023 2:00,411,1074,28,2,FALSE,FALSE
7/28/2023 3:00,347,1065,28,3,FALSE,FALSE
7/28/2023 4:00,306,1240,28,4,FALSE,FALSE
7/28/2023 5:00,771,1262,28,5,FALSE,FALSE
7/28/2023 6:00,2164,2614,28,6,FALSE,FALSE
7/28/2023 7:00,3156,4509,28,7,FALSE,FALSE
7/28/2023 8:00,3107,5004,28,8,FALSE,FALSE
7/28/2023 9:00,2805,3338,28,9,FALSE,FALSE
7/28/2023 10:00,2517,2988,28,10,FALSE,FALSE
7/28/2023 11:00,2410,2851,28,11,FALSE,FALSE
7/28/2023 12:00,1970,2562,28,12,FALSE,FALSE
7/28/2023 13:00,2260,2890,28,13,FALSE,FALSE
7/28/2023 14:00,2645,2993,28,14,FALSE,FALSE
7/28/2023 15:00,2535,2784,28,15,FALSE,FALSE
7/28/2023 16:00,2742,3822,28,16,FALSE,FALSE
7/28/2023 17:00,2909,4518,28,17,FALSE,FALSE
7/28/2023 18:00,2983,3770,28,18,FALSE,FALSE
7/28/2023 19:00,2614,3414,28,19,FALSE,FALSE
7/28/2023 20:00,2438,2932,28,20,FALSE,FALSE
7/28/2023 21:00,2705,2639,28,21,FALSE,FALSE
7/28/2023 22:00,2148,2256,28,22,FALSE,FALSE
7/28/2023 23:00,2119,1679,28,23,FALSE,FALSE
7/29/2023 0:00,1693,1335,29,0,TRUE,FALSE
7/29/2023 1:00,1102,896,29,1,TRUE,FALSE
7/29/2023 2:00,751,630,29,2,TRUE,FALSE
7/29/2023 3:00,469,450,29,3,TRUE,FALSE
7/29/2023 4:00,399,424,29,4,TRUE,FALSE
7/29/2023 5:00,529,647,29,5,TRUE,FALSE
7/29/2023 6:00,804,1078,29,6,TRUE,FALSE
7/29/2023 7:00,1201,1622,29,7,TRUE,FALSE
7/29/2023 8:00,1454,1933,29,8,TRUE,FALSE
7/29/2023 9:00,1548,1962,29,9,TRUE,FALSE
7/29/2023 10:00,1535,2288,29,10,TRUE,FALSE
7/29/2023 11:00,1640,2446,29,11,TRUE,FALSE
7/29/2023 12:00,1688,2723,29,12,TRUE,FALSE
7/29/2023 13:00,1765,2835,29,13,TRUE,FALSE
7/29/2023 14:00,1779,2867,29,14,TRUE,FALSE
7/29/2023 15:00,1841,2758,29,15,TRUE,FALSE
7/29/2023 16:00,1852,2799,29,16,TRUE,FALSE
7/29/2023 17:00,1822,2719,29,17,TRUE,FALSE
7/29/2023 18:00,1751,2696,29,18,TRUE,FALSE
7/29/2023 19:00,2324,2718,29,19,TRUE,FALSE
7/29/2023 20:00,2720,2753,29,20,TRUE,FALSE
7/29/2023 21:00,2879,2877,29,21,TRUE,FALSE
7/29/2023 22:00,2243,2389,29,22,TRUE,FALSE
7/29/2023 23:00,1743,2245,29,23,TRUE,FALSE
7/30/2023 0:00,2283,2077,30,0,TRUE,FALSE
7/30/2023 1:00,1817,1695,30,1,TRUE,FALSE
7/30/2023 2:00,1132,1050,30,2,TRUE,FALSE
7/30/2023 3:00,882,651,30,3,TRUE,FALSE
7/30/2023 4:00,484,485,30,4,TRUE,FALSE
7/30/2023 5:00,502,695,30,5,TRUE,FALSE
7/30/2023 6:00,0,0,30,6,TRUE,FALSE
7/30/2023 7:00,0,0,30,7,TRUE,FALSE
7/30/2023 8:00,0,0,30,8,TRUE,FALSE
7/30/2023 9:00,0,0,30,9,TRUE,FALSE
7/30/2023 10:00,1255,1817,30,10,TRUE,FALSE
7/30/2023 11:00,1416,2158,30,11,TRUE,FALSE
7/30/2023 12:00,1404,2419,30,12,TRUE,FALSE
7/30/2023 13:00,1502,2320,30,13,TRUE,FALSE
7/30/2023 14:00,1618,2299,30,14,TRUE,FALSE
7/30/2023 15:00,1703,2376,30,15,TRUE,FALSE
7/30/2023 16:00,1904,2496,30,16,TRUE,FALSE
7/30/2023 17:00,1961,2574,30,17,TRUE,FALSE
7/30/2023 18:00,1989,2231,30,18,TRUE,FALSE
7/30/2023 19:00,2252,2322,30,19,TRUE,FALSE
7/30/2023 20:00,2182,2167,30,20,TRUE,FALSE
7/30/2023 21:00,2380,1891,30,21,TRUE,FALSE
7/30/2023 22:00,2525,1734,30,22,TRUE,FALSE
7/30/2023 23:00,1501,1225,30,23,TRUE,FALSE
7/31/2023 0:00,862,754,31,0,FALSE,FALSE
7/31/2023 1:00,575,562,31,1,FALSE,FALSE
7/31/2023 2:00,326,267,31,2,FALSE,FALSE
7/31/2023 3:00,246,467,31,3,FALSE,FALSE
7/31/2023 4:00,316,451,31,4,FALSE,FALSE
7/31/2023 5:00,837,1029,31,5,FALSE,FALSE
7/31/2023 6:00,2263,2138,31,6,FALSE,FALSE
7/31/2023 7:00,3305,3978,31,7,FALSE,FALSE
7/31/2023 8:00,3251,4652,31,8,FALSE,FALSE
7/31/2023 9:00,3631,3181,31,9,FALSE,FALSE
7/31/2023 10:00,4396,2753,31,10,FALSE,FALSE
7/31/2023 11:00,4192,2888,31,11,FALSE,FALSE
7/31/2023 12:00,4085,2806,31,12,FALSE,FALSE
7/31/2023 13:00,3982,2743,31,13,FALSE,FALSE
7/31/2023 14:00,3643,2723,31,14,FALSE,FALSE
7/31/2023 15:00,3733,2594,31,15,FALSE,FALSE
7/31/2023 16:00,4125,3699,31,16,FALSE,FALSE
7/31/2023 17:00,5111,4359,31,17,FALSE,FALSE
7/31/2023 18:00,5353,3777,31,18,FALSE,FALSE
7/31/2023 19:00,4456,2902,31,19,FALSE,FALSE
7/31/2023 20:00,3646,2450,31,20,FALSE,FALSE
7/31/2023 21:00,3602,1943,31,21,FALSE,FALSE
7/31/2023 22:00,3278,471,31,22,FALSE,FALSE
7/31/2023 23:00,2611,422,31,23,FALSE,FALSE
8/1/2023 0:00,2253,250,1,0,FALSE,FALSE
8/1/2023 1:00,1870,262,1,1,FALSE,FALSE
8/1/2023 2:00,1675,85,1,2,FALSE,FALSE
8/1/2023 3:00,1689,141,1,3,FALSE,FALSE
8/1/2023 4:00,1522,135,1,4,FALSE,FALSE
8/1/2023 5:00,2042,66,1,5,FALSE,FALSE
8/1/2023 6:00,3591,177,1,6,FALSE,FALSE
8/1/2023 7:00,4737,548,1,7,FALSE,FALSE
8/1/2023 8:00,5162,487,1,8,FALSE,FALSE
8/1/2023 9:00,4354,419,1,9,FALSE,FALSE
8/1/2023 10:00,4232,326,1,10,FALSE,FALSE
8/1/2023 11:00,4057,35,1,11,FALSE,FALSE
8/1/2023 12:00,3696,87.66666667,1,12,FALSE,FALSE
8/1/2023 13:00,3412,140.3333333,1,13,FALSE,FALSE
8/1/2023 14:00,3739,193,1,14,FALSE,FALSE
8/1/2023 15:00,6204,1946,1,15,FALSE,FALSE
8/1/2023 16:00,4551,1988,1,16,FALSE,FALSE
8/1/2023 17:00,4065,4650,1,17,FALSE,FALSE
8/1/2023 18:00,4058,3981,1,18,FALSE,FALSE
8/1/2023 19:00,4216,2924,1,19,FALSE,FALSE
8/1/2023 20:00,3528,2316,1,20,FALSE,FALSE
8/1/2023 21:00,3805,2409,1,21,FALSE,FALSE
8/1/2023 22:00,3394,1784,1,22,FALSE,FALSE
8/1/2023 23:00,2693,1219,1,23,FALSE,FALSE
8/2/2023 0:00,2324,819,2,0,FALSE,FALSE
8/2/2023 1:00,2357,511,2,1,FALSE,FALSE
8/2/2023 2:00,1866,347,2,2,FALSE,FALSE
8/2/2023 3:00,1875,302,2,3,FALSE,FALSE
8/2/2023 4:00,1769,265,2,4,FALSE,FALSE
8/2/2023 5:00,2197,744,2,5,FALSE,FALSE
8/2/2023 6:00,3797,1783,2,6,FALSE,FALSE
8/2/2023 7:00,4812,3876,2,7,FALSE,FALSE
8/2/2023 8:00,4902,4340,2,8,FALSE,FALSE
8/2/2023 9:00,4258,3249,2,9,FALSE,FALSE
8/2/2023 10:00,4057,2821,2,10,FALSE,FALSE
8/2/2023 11:00,3960,2999,2,11,FALSE,FALSE
8/2/2023 12:00,3801,2989,2,12,FALSE,FALSE
8/2/2023 13:00,3973,2958,2,13,FALSE,FALSE
8/2/2023 14:00,4283,3177,2,14,FALSE,FALSE
8/2/2023 15:00,4435,3207,2,15,FALSE,FALSE
8/2/2023 16:00,5334,3940,2,16,FALSE,FALSE
8/2/2023 17:00,5058,4669,2,17,FALSE,FALSE
8/2/2023 18:00,4589,3961,2,18,FALSE,FALSE
8/2/2023 19:00,4189,3097,2,19,FALSE,FALSE
8/2/2023 20:00,3673,2559,2,20,FALSE,FALSE
8/2/2023 21:00,3688,2185,2,21,FALSE,FALSE
8/2/2023 22:00,3547,1775,2,22,FALSE,FALSE
8/2/2023 23:00,2775,1237,2,23,FALSE,FALSE
8/3/2023 0:00,2414,819,3,0,FALSE,FALSE
8/3/2023 1:00,1864,558,3,1,FALSE,FALSE
8/3/2023 2:00,1758,435,3,2,FALSE,FALSE
8/3/2023 3:00,1463,327,3,3,FALSE,FALSE
8/3/2023 4:00,1500,322,3,4,FALSE,FALSE
8/3/2023 5:00,2124,810,3,5,FALSE,FALSE
8/3/2023 6:00,3528,1941,3,6,FALSE,FALSE
8/3/2023 7:00,4676,3794,3,7,FALSE,FALSE
8/3/2023 8:00,4780,4369,3,8,FALSE,FALSE
8/3/2023 9:00,4216,3239,3,9,FALSE,FALSE
8/3/2023 10:00,3946,2972,3,10,FALSE,FALSE
8/3/2023 11:00,4030,3154,3,11,FALSE,FALSE
8/3/2023 12:00,3715,3114,3,12,FALSE,FALSE
8/3/2023 13:00,3665,2699,3,13,FALSE,FALSE
8/3/2023 14:00,3618,2067,3,14,FALSE,FALSE
8/3/2023 15:00,4985,1844,3,15,FALSE,FALSE
8/3/2023 16:00,5323,3379,3,16,FALSE,FALSE
8/3/2023 17:00,4769,4533,3,17,FALSE,FALSE
8/3/2023 18:00,4373,3985,3,18,FALSE,FALSE
8/3/2023 19:00,4063,3424,3,19,FALSE,FALSE
8/3/2023 20:00,3796,2550,3,20,FALSE,FALSE
8/3/2023 21:00,3837,2234,3,21,FALSE,FALSE
8/3/2023 22:00,3498,1832,3,22,FALSE,FALSE
8/3/2023 23:00,2807,1376,3,23,FALSE,FALSE
8/4/2023 0:00,2348,950,4,0,FALSE,FALSE
8/4/2023 1:00,2014,662,4,1,FALSE,FALSE
8/4/2023 2:00,1897,424,4,2,FALSE,FALSE
8/4/2023 3:00,1434,402,4,3,FALSE,FALSE
8/4/2023 4:00,1308,319,4,4,FALSE,FALSE
8/4/2023 5:00,2042,792,4,5,FALSE,FALSE
8/4/2023 6:00,3888,1964,4,6,FALSE,FALSE
8/4/2023 7:00,4989,3866,4,7,FALSE,FALSE
8/4/2023 8:00,5241,4273,4,8,FALSE,FALSE
8/4/2023 9:00,4392,3256,4,9,FALSE,FALSE
8/4/2023 10:00,3964,2947,4,10,FALSE,FALSE
8/4/2023 11:00,3859,3119,4,11,FALSE,FALSE
8/4/2023 12:00,3388,2789,4,12,FALSE,FALSE
8/4/2023 13:00,3818,3268,4,13,FALSE,FALSE
8/4/2023 14:00,3795,3089,4,14,FALSE,FALSE
8/4/2023 15:00,4043,3281,4,15,FALSE,FALSE
8/4/2023 16:00,5526,3994,4,16,FALSE,FALSE
8/4/2023 17:00,5030,4818,4,17,FALSE,FALSE
8/4/2023 18:00,4246,4276,4,18,FALSE,FALSE
8/4/2023 19:00,3247,3468,4,19,FALSE,FALSE
8/4/2023 20:00,3850,2963,4,20,FALSE,FALSE
8/4/2023 21:00,4092,2530,4,21,FALSE,FALSE
8/4/2023 22:00,4322,2248,4,22,FALSE,FALSE
8/4/2023 23:00,3713,1422,4,23,FALSE,FALSE
8/5/2023 0:00,2540,1308,5,0,TRUE,FALSE
8/5/2023 1:00,2509,937,5,1,TRUE,FALSE
8/5/2023 2:00,2094,588,5,2,TRUE,FALSE
8/5/2023 3:00,1731,481,5,3,TRUE,FALSE
8/5/2023 4:00,1740,395,5,4,TRUE,FALSE
8/5/2023 5:00,1843,695,5,5,TRUE,FALSE
8/5/2023 6:00,2144,1095,5,6,TRUE,FALSE
8/5/2023 7:00,2882,1487,5,7,TRUE,FALSE
8/5/2023 8:00,3107,1831,5,8,TRUE,FALSE
8/5/2023 9:00,3103,2057,5,9,TRUE,FALSE
8/5/2023 10:00,3144,2204,5,10,TRUE,FALSE
8/5/2023 11:00,3198,2192,5,11,TRUE,FALSE
8/5/2023 12:00,3177,2504,5,12,TRUE,FALSE
8/5/2023 13:00,3198,2265,5,13,TRUE,FALSE
8/5/2023 14:00,3252,2413,5,14,TRUE,FALSE
8/5/2023 15:00,3249,2408,5,15,TRUE,FALSE
8/5/2023 16:00,3358,2635,5,16,TRUE,FALSE
8/5/2023 17:00,3486,2706,5,17,TRUE,FALSE
8/5/2023 18:00,3305,2569,5,18,TRUE,FALSE
8/5/2023 19:00,3717,2792,5,19,TRUE,FALSE
8/5/2023 20:00,4296,2954,5,20,TRUE,FALSE
8/5/2023 21:00,4340,3070,5,21,TRUE,FALSE
8/5/2023 22:00,4758,2651,5,22,TRUE,FALSE
8/5/2023 23:00,4467,2289,5,23,TRUE,FALSE
8/6/2023 0:00,3994,2230,6,0,TRUE,FALSE
8/6/2023 1:00,3542,3669,6,1,TRUE,FALSE
8/6/2023 2:00,2926,5766,6,2,TRUE,FALSE
8/6/2023 3:00,2255,5943,6,3,TRUE,FALSE
8/6/2023 4:00,1902,1366,6,4,TRUE,FALSE
8/6/2023 5:00,1780,948,6,5,TRUE,FALSE
8/6/2023 6:00,0,0,6,6,TRUE,FALSE
8/6/2023 7:00,0,0,6,7,TRUE,FALSE
8/6/2023 8:00,0,0,6,8,TRUE,FALSE
8/6/2023 9:00,0,0,6,9,TRUE,FALSE
8/6/2023 10:00,2627,1902,6,10,TRUE,FALSE
8/6/2023 11:00,2792,2104,6,11,TRUE,FALSE
8/6/2023 12:00,2606,2178,6,12,TRUE,FALSE
8/6/2023 13:00,2743,2071,6,13,TRUE,FALSE
8/6/2023 14:00,2949,1799,6,14,TRUE,FALSE
8/6/2023 15:00,3107,2094,6,15,TRUE,FALSE
8/6/2023 16:00,3462,2389,6,16,TRUE,FALSE
8/6/2023 17:00,3437,2186,6,17,TRUE,FALSE
8/6/2023 18:00,3424,2640,6,18,TRUE,FALSE
8/6/2023 19:00,3633,2469,6,19,TRUE,FALSE
8/6/2023 20:00,3625,2313,6,20,TRUE,FALSE
8/6/2023 21:00,3657,2116,6,21,TRUE,FALSE
8/6/2023 22:00,3490,1626,6,22,TRUE,FALSE
8/6/2023 23:00,2648,1173,6,23,TRUE,FALSE
8/7/2023 0:00,2115,661,7,0,FALSE,FALSE
8/7/2023 1:00,1871,505,7,1,FALSE,FALSE
8/7/2023 2:00,1577,299,7,2,FALSE,FALSE
8/7/2023 3:00,1477,351,7,3,FALSE,FALSE
8/7/2023 4:00,1614,312,7,4,FALSE,FALSE
8/7/2023 5:00,2293,827,7,5,FALSE,FALSE
8/7/2023 6:00,3610,2060,7,6,FALSE,FALSE
8/7/2023 7:00,4614,3826,7,7,FALSE,FALSE
